SA2_MAINCODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
305031129,10,22,3,0,3,0,0,0,0,42,16,27,3,0,5,4,0,3,0,55,31,44,44,3,5,4,0,9,0,146,23,28,31,0,0,3,0,0,0,83,0,3,3,0,3,0,3,0,0,16,5,94,4,7,0,0,0,0,3,117,5,20,0,0,0,0,0,0,0,25,63,75,4,4,16,14,3,3,4,190,18,51,3,13,3,3,0,4,0,97,5,16,9,7,5,7,0,3,0,48,3,4,9,4,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,183,385,113,37,42,41,12,35,8,856,0,14,4,0,0,0,0,0,3,30,4,8,0,0,0,0,0,0,0,16,6,6,0,3,0,0,0,0,0,20,0,17,3,0,0,3,0,0,0,16,0,3,0,0,0,0,0,0,0,7
305031130,8,34,3,3,3,5,0,5,0,64,14,64,18,7,7,0,0,3,3,109,41,125,100,3,16,5,13,20,3,331,23,33,63,0,8,7,0,16,0,142,4,10,6,0,3,0,0,0,0,31,5,130,3,4,3,5,3,3,0,163,8,38,0,3,4,0,4,0,0,57,106,123,18,23,47,34,9,26,3,394,34,85,3,25,21,11,4,11,3,191,15,36,10,3,5,4,0,10,0,80,9,3,33,6,0,4,3,10,0,67,0,0,0,0,0,0,0,0,0,3,3,10,0,3,3,3,3,3,0,29,0,0,6,0,3,0,0,6,5,30,269,690,270,73,133,81,43,107,23,1688,10,32,4,3,6,3,0,0,0,58,3,13,0,0,7,3,0,3,0,28,7,17,5,0,6,4,0,10,0,42,3,20,3,0,4,6,0,0,0,33,3,4,3,0,0,0,0,4,0,16
305031131,12,43,7,5,4,0,3,3,3,74,20,77,18,3,14,9,3,11,3,154,54,147,127,7,21,12,28,26,7,430,24,21,79,6,8,9,3,4,0,159,3,14,9,4,7,0,0,6,0,43,6,101,3,15,0,7,0,3,0,142,8,44,0,3,0,0,0,0,0,52,142,154,14,29,60,38,17,46,3,512,37,121,4,39,22,10,0,7,3,251,11,57,7,9,16,8,3,7,0,117,10,3,53,10,4,7,3,3,0,88,0,0,0,0,0,3,0,3,0,7,0,7,0,5,4,0,3,4,3,26,11,3,8,0,0,0,3,3,13,39,334,798,325,133,163,111,70,129,37,2104,11,50,3,0,4,0,0,0,0,73,3,18,0,4,4,0,0,0,0,34,3,33,4,4,9,3,0,0,0,58,0,18,0,0,4,0,0,0,0,27,0,7,0,0,0,0,0,0,0,11
305041132,29,59,10,3,9,4,0,3,0,117,50,73,11,0,3,0,0,0,3,151,120,192,140,17,17,16,18,21,0,542,58,45,105,5,18,7,3,5,0,256,10,16,12,0,3,4,0,3,0,55,14,186,4,21,3,4,3,0,0,228,24,75,0,3,3,0,0,0,0,106,243,250,21,21,54,45,6,9,3,662,47,204,8,36,21,12,3,8,8,348,17,58,15,8,14,15,3,3,0,132,14,5,34,8,3,6,3,3,0,73,0,0,0,0,0,0,0,0,0,0,4,9,3,9,0,4,0,3,0,35,3,9,3,0,3,3,0,3,3,29,633,1176,360,135,162,115,53,71,22,2731,11,50,4,8,9,6,0,0,0,98,3,18,0,3,8,0,0,0,0,27,5,19,3,3,3,4,0,4,0,46,10,26,3,0,13,6,0,0,0,54,7,9,3,3,8,3,0,0,0,31
305041133,14,48,0,0,3,5,0,3,0,74,11,71,10,0,3,3,4,3,0,107,30,110,41,3,11,6,5,13,0,226,21,20,21,3,9,6,3,4,0,87,3,8,5,3,7,0,0,0,0,25,9,90,3,3,3,0,0,0,4,113,3,14,4,3,0,0,0,0,0,28,75,120,8,8,39,26,5,12,3,301,27,90,10,11,13,9,3,6,0,170,18,31,4,8,3,3,0,3,0,68,3,0,19,6,0,0,3,3,0,37,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,10,3,0,3,0,0,0,0,4,6,16,222,611,123,54,93,69,23,45,15,1255,7,42,3,3,6,4,0,0,0,66,0,9,0,0,0,0,0,0,0,15,5,20,0,6,5,0,0,0,0,36,3,21,0,0,4,3,0,0,0,24,6,3,0,0,3,0,0,0,0,10
305041134,30,60,4,3,3,4,3,4,0,109,16,62,5,0,11,6,0,0,0,100,69,141,70,4,8,14,17,3,3,337,58,74,55,7,4,6,3,6,0,204,6,7,6,3,4,3,0,3,0,38,11,131,4,11,4,6,0,0,3,166,7,40,3,0,4,0,0,0,0,62,188,198,12,17,48,36,11,7,4,517,42,157,5,25,16,21,3,3,10,275,10,54,7,10,8,13,0,9,0,111,3,0,20,3,3,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,4,9,3,3,0,3,0,0,0,21,8,8,3,0,3,0,0,0,5,27,458,941,199,83,121,103,35,35,33,2008,8,59,3,3,8,4,0,0,0,85,9,10,0,0,3,0,0,0,0,19,3,30,3,0,4,0,0,0,0,51,10,27,3,0,5,3,0,0,0,47,3,7,0,3,5,0,0,0,0,23
305041135,19,67,5,6,4,0,0,0,0,111,28,97,17,0,3,3,3,0,0,161,98,210,100,3,13,13,6,11,3,459,53,74,66,0,15,6,8,17,3,228,5,25,12,4,3,3,0,6,0,54,5,187,7,20,3,3,0,0,0,230,5,63,0,6,3,6,3,3,0,94,192,241,14,17,80,44,3,17,10,612,53,188,4,30,31,10,3,9,5,326,30,96,15,17,8,8,6,3,0,183,7,0,38,13,4,3,3,0,0,71,0,0,0,3,0,0,0,0,0,6,12,13,5,0,3,0,0,0,0,34,6,3,8,4,0,0,0,0,5,30,508,1257,292,119,184,109,30,68,30,2596,7,64,3,6,13,3,0,4,0,98,9,19,0,0,3,4,0,0,0,38,3,24,4,3,5,0,0,3,0,44,3,44,7,0,3,3,0,0,0,62,8,13,0,5,3,0,0,0,0,31
305041136,6,35,6,8,3,0,0,0,0,56,14,35,13,0,3,0,0,3,0,65,33,91,42,5,5,5,3,10,4,200,24,45,42,3,8,3,0,3,0,134,7,6,3,3,0,4,0,0,0,23,9,99,0,5,0,3,0,0,0,125,9,27,0,3,3,3,0,0,0,49,82,86,7,3,32,33,8,5,4,272,29,83,3,15,17,11,4,11,0,168,8,48,7,10,4,8,4,11,0,110,9,3,22,9,0,4,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,3,9,239,556,165,66,81,74,26,52,20,1277,6,29,3,0,0,6,0,0,0,52,3,14,0,3,4,0,0,3,0,23,9,9,0,0,3,0,0,0,0,19,3,33,0,0,4,3,0,0,0,46,7,3,3,0,5,3,0,0,0,19
305041137,20,106,10,9,7,3,0,4,0,162,24,126,27,6,6,3,3,5,6,196,63,222,90,8,13,14,16,27,0,443,33,40,41,0,11,0,0,9,0,144,3,16,6,0,6,0,3,6,0,32,14,136,4,18,3,6,3,4,0,185,16,33,3,3,8,0,0,4,0,64,132,177,14,16,55,41,9,19,9,468,41,162,5,29,32,18,6,9,3,305,9,57,16,14,7,17,3,5,0,132,5,3,19,10,5,5,3,7,0,61,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,0,0,0,17,0,3,3,0,3,4,0,3,4,26,357,1084,234,119,160,110,52,98,23,2241,22,74,9,16,16,5,0,0,3,141,5,29,4,3,11,8,0,3,0,57,4,47,3,0,4,3,0,3,0,63,6,25,4,3,3,0,0,0,0,44,3,15,0,0,3,0,0,0,0,25
306011138,0,11,3,0,4,3,0,0,0,22,5,0,3,0,0,3,0,3,0,20,41,76,141,20,14,8,26,19,11,352,26,3,77,4,0,6,3,11,0,136,3,9,4,4,0,0,0,3,4,21,6,51,3,12,0,3,4,0,0,74,8,31,6,0,0,0,0,3,0,54,45,35,9,16,30,9,6,5,0,152,12,30,4,27,9,0,3,3,0,87,0,6,3,0,0,3,0,4,0,19,13,0,17,3,0,3,7,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,5,0,6,0,3,0,8,3,4,28,166,251,285,99,61,38,61,54,14,1027,3,7,0,0,6,0,0,0,0,24,0,3,0,0,4,0,0,0,0,8,3,4,0,0,0,0,0,0,0,15,0,3,4,0,0,0,0,0,0,10,3,3,0,3,0,0,0,3,0,12
306011139,12,24,5,8,3,0,0,0,0,56,4,13,9,3,4,3,0,3,0,41,76,80,220,23,14,20,47,48,9,534,41,11,131,10,8,7,19,27,0,256,10,7,25,3,0,3,5,11,0,69,7,83,3,20,4,3,0,0,3,122,15,59,7,4,7,0,3,0,0,84,86,55,19,20,22,22,5,11,4,250,22,32,3,41,6,3,3,8,3,125,6,10,5,3,0,7,3,0,0,34,16,0,56,12,3,13,6,9,5,117,3,0,0,0,0,0,0,0,0,6,5,3,4,3,0,0,3,3,0,24,7,0,8,0,0,5,3,0,19,49,310,389,492,153,77,88,99,125,40,1762,6,19,4,3,15,3,0,3,0,55,0,3,0,0,5,0,0,0,3,11,6,5,4,4,4,0,0,4,0,27,0,3,0,0,0,3,0,0,0,7,0,4,7,3,3,0,0,4,0,27
306011140,3,13,5,3,4,0,0,0,3,26,0,6,7,0,4,0,0,0,0,20,21,34,82,5,6,5,15,18,3,187,14,10,60,0,3,0,0,11,0,104,3,9,6,0,0,0,0,3,0,25,3,62,0,11,0,0,0,0,0,87,4,21,0,6,3,3,5,0,3,46,27,25,6,8,18,4,3,0,0,91,4,32,3,19,3,0,0,0,0,62,0,10,3,0,0,0,0,0,0,22,9,0,10,4,0,6,0,8,0,39,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,3,15,106,228,183,58,54,23,37,43,13,737,0,9,3,0,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,3,8,0,0,0,3,0,0,0,12,0,9,0,0,4,0,0,0,0,17
306011141,12,36,3,3,0,0,0,3,0,56,6,23,14,4,3,3,5,3,0,62,103,148,394,39,36,27,62,47,12,864,54,15,160,5,8,9,24,26,5,306,4,14,19,3,5,0,11,8,0,68,8,107,13,28,0,3,3,3,0,165,16,78,3,8,5,3,0,0,0,118,87,66,19,21,28,30,18,5,7,287,25,37,3,47,16,3,8,8,0,154,7,14,5,9,0,0,0,3,0,39,13,3,43,12,3,11,4,13,3,96,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,4,9,3,7,37,7,3,8,3,4,7,3,8,15,56,356,542,687,194,104,100,148,139,46,2310,7,28,14,8,9,0,0,3,0,76,0,6,3,0,8,0,0,0,0,19,8,9,14,3,4,6,0,0,0,38,3,3,0,0,0,0,0,0,0,11,3,4,0,0,3,6,0,0,0,19
306011142,4,40,8,9,3,4,3,0,0,77,11,23,9,3,3,4,5,6,0,57,92,134,387,36,33,22,62,54,13,835,52,9,182,16,5,9,22,45,7,335,7,10,31,3,8,4,7,13,0,92,14,122,3,24,5,5,7,3,3,174,12,71,6,3,3,0,4,0,0,104,95,64,21,24,34,36,15,16,7,313,25,54,4,61,8,11,9,3,0,175,4,9,4,4,0,6,0,7,0,33,27,7,71,8,6,9,17,12,3,155,0,0,0,0,0,0,0,0,0,3,3,7,7,8,3,0,0,0,3,37,6,6,24,6,0,0,11,9,5,69,352,545,760,211,108,116,152,184,46,2462,8,30,13,9,12,5,0,3,0,83,0,6,0,3,6,0,0,0,0,20,3,17,6,7,7,3,0,0,0,37,0,9,3,3,4,3,0,0,0,21,3,14,7,7,4,9,0,4,3,42
306011143,3,14,3,5,0,7,0,0,0,28,3,7,13,0,0,0,0,3,0,24,47,45,124,10,6,16,25,23,3,300,20,4,75,3,3,3,4,25,0,140,3,4,23,3,4,0,3,4,0,39,8,33,5,6,0,3,0,3,3,56,6,30,0,4,3,0,3,4,0,48,16,23,10,7,12,18,5,9,0,105,11,25,7,22,7,3,3,0,0,85,0,4,4,7,3,3,0,3,0,24,9,0,36,4,0,8,4,10,0,71,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,4,0,18,3,4,9,4,0,3,3,3,6,29,126,190,306,85,45,60,53,82,15,960,4,13,4,3,9,3,0,4,0,41,0,0,4,0,0,0,0,0,0,7,0,3,0,3,4,0,3,5,0,19,3,0,3,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,13
306021144,0,7,3,0,0,0,0,0,0,13,4,4,3,0,4,0,3,0,0,21,30,33,228,19,9,19,48,30,9,432,19,4,95,3,4,3,13,24,3,164,3,3,5,0,3,0,4,10,0,33,0,10,7,14,0,3,0,0,0,36,5,20,0,3,3,0,0,0,0,39,38,27,8,8,18,22,17,5,3,147,4,15,0,31,6,4,3,3,0,69,3,6,4,0,0,0,3,3,0,20,10,0,27,6,3,7,15,14,0,83,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,3,3,8,4,3,3,9,4,3,41,124,143,405,89,58,64,110,93,21,1106,0,3,3,3,7,0,0,0,0,18,0,0,0,0,3,3,0,3,0,9,0,3,5,8,3,0,3,3,0,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
306021145,10,23,10,10,0,5,3,4,0,71,9,14,12,9,7,9,6,6,0,63,37,116,115,28,10,20,31,37,13,409,32,11,67,9,10,6,14,14,4,165,3,11,13,6,3,4,9,7,0,55,10,175,7,30,4,3,4,4,6,228,14,50,3,13,6,0,7,0,3,89,89,59,21,44,30,41,21,31,0,339,24,46,5,49,9,6,7,21,0,164,6,18,3,3,3,5,0,3,0,46,29,5,104,27,5,8,28,22,4,225,0,0,0,0,0,0,0,0,0,3,5,4,6,4,0,3,4,0,0,33,3,7,4,5,3,4,4,12,7,45,266,534,374,236,89,113,131,159,38,1933,0,21,7,7,5,4,0,4,0,49,3,8,0,0,0,0,0,4,0,21,5,7,0,4,6,5,0,11,0,48,0,9,0,0,0,0,0,0,0,17,0,3,4,5,5,4,0,0,0,19
306021146,6,12,0,5,3,3,0,3,0,29,3,7,9,0,3,0,0,4,3,24,61,58,249,15,16,20,39,44,7,511,30,3,102,5,3,6,6,27,3,187,3,3,15,3,3,0,0,11,0,41,3,48,4,9,0,4,0,0,3,75,9,32,6,7,0,3,0,0,0,60,38,36,12,8,20,19,5,0,5,146,16,23,3,21,11,3,3,3,0,74,0,4,4,8,0,0,0,0,0,19,15,3,26,3,6,6,9,9,0,75,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,3,3,0,19,6,0,10,4,0,0,5,5,7,41,183,243,448,89,74,63,71,110,27,1309,0,7,4,5,3,0,0,0,0,25,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,3,0,0,14,0,3,5,0,0,3,0,0,0,13,0,0,0,0,0,3,0,3,0,13
306021147,3,3,4,5,0,0,0,0,0,20,5,15,10,0,0,4,5,5,0,35,43,38,347,22,18,26,61,48,12,614,22,0,159,3,8,0,21,33,7,262,5,3,11,0,0,0,0,12,0,35,5,17,6,15,0,3,5,0,3,54,3,30,4,4,0,0,3,0,0,46,31,28,6,9,19,30,15,3,0,142,4,17,9,32,7,7,8,3,4,85,3,3,3,3,0,0,0,0,0,14,16,3,43,8,4,10,14,14,0,117,0,0,0,0,0,0,0,0,0,3,8,0,3,3,0,3,3,3,5,21,0,0,12,7,3,6,9,15,5,59,146,160,620,105,65,90,136,138,43,1505,0,5,4,6,3,4,0,0,0,20,0,3,0,0,0,0,0,0,0,11,0,3,3,0,7,3,0,0,0,22,0,0,0,0,0,0,0,0,0,8,0,3,3,0,4,3,3,5,0,21
306021148,3,12,3,6,0,0,0,0,0,23,3,9,3,0,0,0,0,0,0,23,75,49,354,11,15,14,64,48,7,638,35,7,140,3,0,7,17,21,4,239,13,8,16,3,3,3,8,11,0,59,6,21,3,12,3,0,3,0,3,46,9,29,0,5,0,0,3,0,0,52,27,9,8,4,12,7,4,0,0,73,6,13,3,25,4,0,3,0,0,64,0,3,0,0,0,3,0,0,0,12,4,0,28,7,0,0,11,12,0,62,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,13,7,3,14,0,3,3,6,13,3,53,193,170,576,80,50,44,129,111,16,1363,3,15,3,4,3,7,0,0,0,30,0,0,0,0,0,0,0,0,0,4,4,4,7,0,0,0,3,4,0,23,0,4,0,0,0,0,0,0,0,12,4,4,4,0,4,0,0,3,0,26
306021149,10,14,3,0,0,0,0,0,0,31,7,19,7,5,4,3,3,0,0,42,58,64,228,24,22,21,35,33,7,490,28,8,107,0,4,5,7,12,3,184,5,3,9,3,3,3,3,8,3,40,9,78,5,21,6,0,0,3,6,123,9,48,0,4,0,0,0,3,0,63,58,58,16,16,25,16,5,12,3,214,11,31,5,37,10,0,8,7,0,118,3,10,3,3,0,0,0,3,0,25,13,9,47,11,3,9,10,7,3,97,0,0,0,0,0,0,0,0,0,0,5,0,4,3,6,0,3,3,0,21,4,0,13,3,3,3,5,8,10,54,226,354,444,134,85,70,76,98,37,1515,0,8,7,3,3,3,0,3,0,27,0,0,0,3,0,0,0,0,0,5,3,8,4,4,0,0,0,3,0,25,3,3,0,0,0,3,0,0,0,16,0,4,0,0,0,3,0,0,0,8
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,0,4,3,3,3,3,0,0,0,18,3,10,5,0,0,4,0,0,0,23,10,20,75,12,9,3,27,14,3,172,8,0,34,3,0,7,10,24,0,85,0,0,3,3,0,0,0,7,0,19,3,22,0,8,0,0,0,3,0,35,0,13,0,4,0,0,0,0,0,27,18,12,10,10,11,3,15,3,0,76,0,15,0,22,3,7,7,5,0,61,3,10,3,0,0,0,0,0,0,24,8,0,23,3,0,5,9,12,0,58,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,7,3,0,5,3,6,0,10,3,8,38,60,117,163,71,25,33,77,71,16,640,0,10,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,5,0,13
306021152,0,0,3,3,0,0,0,3,0,10,0,3,0,5,0,0,3,3,0,21,8,14,72,12,8,11,21,22,3,168,10,4,39,5,3,4,8,6,3,79,0,0,10,3,0,0,3,0,3,18,5,10,3,3,3,0,6,0,0,29,0,14,0,3,0,0,0,3,0,19,15,9,3,13,4,15,12,6,0,90,3,19,0,23,4,4,0,6,3,68,0,4,3,3,0,0,0,0,0,15,3,0,25,3,0,0,10,7,0,60,0,0,0,0,0,0,0,0,0,3,6,5,3,0,0,0,0,3,0,17,0,0,9,0,0,5,7,7,7,33,62,87,178,73,27,39,74,72,21,620,4,5,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,10
306021153,3,12,3,3,3,0,0,0,0,26,11,8,9,0,0,3,0,0,0,36,55,62,262,12,19,21,49,30,14,516,26,6,90,4,0,3,6,13,0,164,11,4,11,3,3,0,0,6,0,31,10,43,4,12,0,0,3,0,0,68,13,42,0,9,5,4,6,3,0,74,50,44,18,14,26,25,14,8,3,198,4,25,6,29,12,6,0,3,0,84,3,0,3,0,3,0,0,0,0,11,7,3,29,8,6,6,7,7,0,83,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,14,3,0,10,0,0,6,0,6,0,33,193,256,457,104,74,65,85,89,23,1342,0,7,4,5,3,0,0,0,0,25,0,0,0,0,0,3,0,0,0,9,0,0,10,0,3,0,0,3,0,23,0,3,0,0,4,0,0,0,0,5,0,0,0,3,0,3,0,0,0,13
306021154,3,5,7,0,0,0,0,0,0,11,3,12,7,0,3,0,0,4,0,34,19,41,121,14,7,6,21,35,3,271,11,0,47,7,0,0,4,8,0,83,0,3,8,0,0,0,0,9,0,26,3,39,4,7,0,0,0,0,0,50,0,12,4,6,0,0,0,3,0,31,36,20,9,19,8,14,9,10,0,125,6,20,4,43,3,3,6,5,0,87,0,7,3,3,0,0,0,0,3,19,6,0,43,10,3,6,9,16,3,95,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,11,4,0,9,3,0,4,7,6,7,44,104,160,264,110,27,40,59,105,19,883,0,5,0,9,0,0,0,3,0,21,6,3,0,0,0,0,0,0,0,8,0,6,0,3,3,0,0,0,3,17,0,3,0,3,3,0,0,0,0,11,0,4,0,0,0,0,0,3,0,6
